"","iso_o","iso_d","dist"
"683","BGR","SVK",25874.04348972
"684","BGR","SVN",17738.6228413636
"685","BGR","SWE",31607.3664853947
"686","BGR","Tennessee",34818.0800098093
"687","BGR","Texas",39088.9986219607
"688","BGR","TUR",4804.43510838151
"689","BGR","TWN",61822.3909317726
"690","BGR","Utah",38675.0355842217
"691","BGR","Vermont",29026.3781191117
"692","BGR","Virginia",32051.4213300925
"693","BGR","Washington",37367.8273567991
"694","BGR","WestVirginia",32508.7003791132
"695","BGR","Wisconsin",32956.1523147621
"696","BGR","Wyoming",36924.7712511126
"697","BRA","Alabama",14915.0417722192
"698","BRA","Alaska",25856.80740787
"699","BRA","Arizona",18920.1022281508
"700","BRA","Arkansas",16072.5786133404
"701","BRA","AUS",41903.6884159904
"702","BRA","AUT",83475.6858052364
"703","BRA","BEL",46391.2032300069
"704","BRA","BGR",79881.6166525933
"705","BRA","BRA",2265.34042183522
"706","BRA","California",20315.4625268423
"707","BRA","CAN",28654.4513868716
"708","BRA","CHN",111505.808902956
"709","BRA","Colorado",18501.6763958927
"710","BRA","Connecticut",14915.7178150197
"711","BRA","CYP",55474.6277809806
"712","BRA","CZE",129521.487105258
"713","BRA","Delaware",14724.2373496091
"714","BRA","DEU",98077.5336544291
"715","BRA","DNK",75106.1207063576
"716","BRA","ESP",46811.0139560319
"717","BRA","EST",59103.2609101338
"718","BRA","FIN",82889.0411588616
"719","BRA","Florida",13332.5049753481
"720","BRA","FRA",49289.0008257068
"721","BRA","GBR",42436.5120652761
"722","BRA","Georgia",14587.3891959633
"723","BRA","GRC",53940.537729618
"724","BRA","Hawaii",26918.7284075012
"725","BRA","HUN",100792.272510108
"726","BRA","Idaho",20519.532311268
"727","BRA","IDN",198895.429469829
"728","BRA","Illinois",16488.9038038223
"729","BRA","IND",165514.993428487
"730","BRA","Indiana",16045.7184842211
"731","BRA","Iowa",17176.2444622706
"732","BRA","IRL",67189.955656691
"733","BRA","ITA",44161.6797875089
"734","BRA","JPN",52427.3532038288
"735","BRA","Kansas",17115.01284469
"736","BRA","Kentucky",15526.6778017563
"737","BRA","KOR",55058.8833827713
"738","BRA","Louisiana",15222.9893946544
"739","BRA","LTU",77612.2512938475
"740","BRA","Maine",15266.4420932096
"741","BRA","Maryland",14819.1736408675
"742","BRA","Massachusetts",14947.5089170437
"743","BRA","MEX",27037.8403260856
"744","BRA","Michigan",16295.6862267971
"745","BRA","Minnesota",17761.3145249248
"746","BRA","Mississippi",15240.4304908831
"747","BRA","Missouri",16516.0807409758
"748","BRA","Montana",20262.8028242991
"749","BRA","Nebraska",17628.1483576018
"750","BRA","Nevada",19972.0765942543
"751","BRA","NewHampshire",15147.1245454462
"752","BRA","NewJersey",14840.9355136381
"753","BRA","NewMexico",18099.7512413601
"754","BRA","NewYork",15066.936772693
"755","BRA","NLD",90332.303636912
"756","BRA","NorthCarolina",14455.7165176408
"757","BRA","NorthDakota",18791.6612959108
"758","BRA","Ohio",15709.8104921081
"759","BRA","Oklahoma",16747.4977628903
"760","BRA","Oregon",21685.451171957
"761","BRA","Pennsylvania",15098.5606609722
"762","BRA","POL",132165.957626649
"763","BRA","PRT",39520.7122252632
"764","BRA","RhodeIsland",14852.3174663856
"765","BRA","ROU",150316.786155411
"766","BRA","RoW",56900.9844196322
"767","BRA","RUS",65175.3928302882
"768","BRA","SouthCarolina",14340.7163583799
"769","BRA","SouthDakota",18250.0965040994
"770","BRA","SVK",167554.01186058
"771","BRA","SVN",102999.406947388
"772","BRA","SWE",90332.2011545177
"773","BRA","Tennessee",15327.2062188151
"774","BRA","Texas",16162.4457656911
"775","BRA","TUR",44116.9504688595
"776","BRA","TWN",68265.8845077288
"777","BRA","Utah",19648.9682382833
"778","BRA","Vermont",15433.6560398264
"779","BRA","Virginia",14670.6275461503
"780","BRA","Washington",21753.1112790496
"781","BRA","WestVirginia",15169.3818950905
"782","BRA","Wisconsin",16960.7502719435
"783","BRA","Wyoming",19189.03103559
"784","California","Alabama",2979.46919697127
"785","California","Alaska",3501.83286855532
"786","California","Arizona",611.104240970439
"787","California","Arkansas",2396.17714020157
"788","California","AUS",18109.2140908146
"789","California","AUT",41207.3815112019
"790","California","BEL",22197.8925809916
"791","California","BGR",41713.7462329928
"792","California","BRA",20315.4625268423
"793","California","California",241.312320777635
"794","California","CAN",4661.08983638445
"795","California","CHN",32629.6602286113
"796","California","Colorado",1327.4739517486
"797","California","Connecticut",4045.07364123539
"798","California","CYP",30861.0629755689
"799","California","CZE",62271.1685304476
"800","California","Delaware",3847.7626929133
"801","California","DEU",46338.6688979506
"802","California","DNK",32906.5744920272
"803","California","ESP",27315.3257033688
"804","California","EST",24080.146679989
"805","California","FIN",33155.7936303335
"806","California","Florida",3616.4603132231
"807","California","FRA",25094.6480108058
"808","California","GBR",19616.6335143452
"809","California","Georgia",3227.4227805734
"810","California","GRC",29990.6045675904
"811","California","Hawaii",4074.19784600717
"812","California","HUN",49805.8683170949
"813","California","Idaho",1021.21244559563
"814","California","IDN",84211.7209779735
"815","California","Illinois",2758.82054868149
"816","California","IND",76235.3341923263
"817","California","Indiana",2928.67516275481
"818","California","Iowa",2374.25105501716
"819","California","IRL",30629.9539372378
"820","California","ITA",23764.8859068945
"821","California","JPN",12413.0462395365
"822","California","Kansas",2030.47493052204
"823","California","Kentucky",3022.54217119798
"824","California","KOR",14087.7424620363
"825","California","Louisiana",2612.17434340116
"826","California","LTU",33878.7135924999
"827","California","Maine",4268.02071374784
"828","California","Maryland",3742.01980298455
"829","California","Massachusetts",4157.6770890356
"830","California","MEX",2954.07794912062
"831","California","Michigan",3102.60972650324
"832","California","Minnesota",2419.96285534252
"833","California","Mississippi",2733.76301447743
"834","California","Missouri",2408.90249265133
"835","California","Montana",1432.29257238416
"836","California","Nebraska",1998.23324520452
"837","California","Nevada",424.47186144488
"838","California","NewHampshire",4137.92623856039
"839","California","NewJersey",3926.26907218834
"840","California","NewMexico",1149.09563721098
"841","California","NewYork",3897.79407962805
"842","California","NLD",42334.4775664209
"843","California","NorthCarolina",3552.02897376872
"844","California","NorthDakota",2108.41489739295
"845","California","Ohio",3220.00505767812
"846","California","Oklahoma",2012.65524538503
"847","California","Oregon",980.203584046635
"848","California","Pennsylvania",3700.96674599582
"849","California","POL",60882.3694321298
"850","California","PRT",23402.5444433676
"851","California","RhodeIsland",4151.50009029171
"852","California","ROU",75465.1271304078
"853","California","RoW",41858.0378906743
"854","California","RUS",25673.5292634015
"855","California","SouthCarolina",3468.77959956885
"856","California","SouthDakota",1966.70994979062
"857","California","SVK",81871.8512538962
"858","California","SVN",52535.5810085052
"859","California","SWE",37742.5884270473
"860","California","Tennessee",2941.71568880741
"861","California","Texas",2048.99253526661
"862","California","TUR",23295.1975150443
"863","California","TWN",19451.3086653581
"864","California","Utah",863.322606500668
"865","California","Vermont",4029.37005658018
"866","California","Virginia",3671.62633389087
"867","California","Washington",1286.34932305881
"868","California","WestVirginia",3408.78137401323
"869","California","Wisconsin",2741.14408413465
"870","California","Wyoming",1337.12290781072
"871","CAN","Alabama",2911.67694139288
"872","CAN","Alaska",6061.76612091587
"873","CAN","Arizona",4649.0138990956
"874","CAN","Arkansas",3052.30096791778
"875","CAN","AUS",36927.1312570294
"876","CAN","AUT",50018.011792373
"877","CAN","BEL",25695.442951902
"878","CAN","BGR",52298.7623898603
"879","CAN","BRA",28654.4513868716
"880","CAN","California",4661.08983638445
"881","CAN","CAN",1397.26442136579
"882","CAN","CHN",55552.8314424239
"883","CAN","Colorado",3464.52497569692
"884","CAN","Connecticut",1206.96133612315
"885","CAN","CYP",40059.9210730445
"886","CAN","CZE",75130.3811160239
"887","CAN","Delaware",1404.40672826264
"888","CAN","DEU",54834.3952242869
"889","CAN","DNK",39217.9592985644
"890","CAN","ESP",31145.0340353511
"891","CAN","EST",30027.3397336128
"892","CAN","FIN",41288.8354577674
"893","CAN","Florida",3697.51884392596
"894","CAN","FRA",28936.2800013515
"895","CAN","GBR",22098.5450426605
"896","CAN","Georgia",2697.30818865303
"897","CAN","GRC",37653.9462330436
"898","CAN","Hawaii",10977.7802007411
"899","CAN","HUN",61149.3706094138
"900","CAN","Idaho",2938.22305377041
"901","CAN","IDN",149011.631028806
"902","CAN","Illinois",1814.84952490057
"903","CAN","IND",115444.634664754
"904","CAN","Indiana",1668.96450857461
"905","CAN","Iowa",2328.6894215125
"906","CAN","IRL",33709.2628068409
"907","CAN","ITA",28469.7801167131
"908","CAN","JPN",22652.5704681024
"909","CAN","Kansas",2979.52971487311
"910","CAN","Kentucky",1935.94527841083
"911","CAN","KOR",24780.9452716875
"912","CAN","Louisiana",3643.93338708177
"913","CAN","LTU",42211.3303626593
"914","CAN","Maine",1152.46185265693
"915","CAN","Maryland",1374.05360468604
"916","CAN","Massachusetts",1218.64439117179
"917","CAN","MEX",9871.9800390472
"918","CAN","Michigan",940.024400389665
"919","CAN","Minnesota",2220.72702906164
"920","CAN","Mississippi",3184.93976557215
"921","CAN","Missouri",2578.00528134029
"922","CAN","Montana",2546.31507971159
"923","CAN","Nebraska",2792.14881561412
"924","CAN","Nevada",4201.88381558575
"925","CAN","NewHampshire",1047.46760040683
"926","CAN","NewJersey",1264.64152966161
"927","CAN","NewMexico",4133.70572744632
"928","CAN","NewYork",908.929239645983
"929","CAN","NLD",49037.2167191092
"930","CAN","NorthCarolina",2129.54604341449
"931","CAN","NorthDakota",2369.38935858789
"932","CAN","Ohio",1110.48052433805
"933","CAN","Oklahoma",3344.71764957533
"934","CAN","Oregon",2766.74181962946
"935","CAN","Pennsylvania",1077.79715710938
"936","CAN","POL",74491.7388685799
"937","CAN","PRT",25854.24480866
"938","CAN","RhodeIsland",1291.5922465532
"939","CAN","ROU",94762.17009612
"940","CAN","RoW",58786.352714769
"941","CAN","RUS",34623.7885199918
"942","CAN","SouthCarolina",2462.31320448632
"943","CAN","SouthDakota",2657.72800995217
"944","CAN","SVK",100183.857745234
"945","CAN","SVN",63532.9108043647
"946","CAN","SWE",45618.6939125785
"947","CAN","Tennessee",2393.42973051676
"948","CAN","Texas",4007.62521453081
"949","CAN","TUR",29963.752821454
"950","CAN","TWN",34326.8359431686
"951","CAN","Utah",3603.82914570061
"952","CAN","Vermont",689.529297823866
"953","CAN","Virginia",1628.55054724096
"954","CAN","Washington",1719.07938080157
"955","CAN","WestVirginia",1419.24679309581
"956","CAN","Wisconsin",1755.44175881273
"957","CAN","Wyoming",3150.73442994037
"958","CHN","Alabama",38263.396443973
"959","CHN","Alaska",21996.9539599792
"960","CHN","Arizona",34532.6323758717
"961","CHN","Arkansas",36953.8805024687
"962","CHN","AUS",35890.2809711499
"963","CHN","AUT",104670.030501529
"964","CHN","BEL",65499.7950455385
"965","CHN","BGR",93956.6604109277
"966","CHN","BRA",111505.808902956
"967","CHN","California",32629.6602286113
"968","CHN","CAN",55552.8314424239
"969","CHN","CHN",6154.23015626021
"970","CHN","Colorado",33982.0854603235
"971","CHN","Connecticut",36325.7767277835
"972","CHN","CYP",60206.4264532841
"973","CHN","CZE",161536.052337353
"974","CHN","Delaware",36977.3559786964
"975","CHN","DEU",128023.238939918
"976","CHN","DNK",89703.7269109564
"977","CHN","ESP",86544.4305639361
"978","CHN","EST",57572.9670743919
"979","CHN","FIN",80254.7122619056
"980","CHN","Florida",40426.9592278303
"981","CHN","FRA",75086.3111714407
"982","CHN","GBR",62340.9760132191
"983","CHN","Georgia",38414.452123215
"984","CHN","GRC",67557.3411598816
"985","CHN","Hawaii",26274.9316668946
"986","CHN","HUN",121463.039159781
"987","CHN","Idaho",31136.9723839763
"988","CHN","IDN",76975.3239523394
"989","CHN","Illinois",35437.3586678652
"990","CHN","IND",66457.7497918473
"991","CHN","Indiana",35992.8890660691
"992","CHN","Iowa",34763.7737705923
"993","CHN","IRL",103095.371857553
"994","CHN","ITA",63402.0901435432
"995","CHN","JPN",8632.19967065077
"996","CHN","Kansas",35455.4975756837
"997","CHN","Kentucky",36838.2313976245
"998","CHN","KOR",5404.78866287907
"999","CHN","Louisiana",38488.2112067776
"1000","CHN","LTU",79515.756557215
"1001","CHN","Maine",35401.9401375222
"1002","CHN","Maryland",36970.4384841294
"1003","CHN","Massachusetts",36105.7018146574
"1004","CHN","MEX",69457.3893021362
"1005","CHN","Michigan",35246.2476935189
"1006","CHN","Minnesota",33672.9584880016
"1007","CHN","Mississippi",38106.7926326632
"1008","CHN","Missouri",35965.5144957174
"1009","CHN","Montana",31002.6428695491
"1010","CHN","Nebraska",34515.3460631416
"1011","CHN","Nevada",32757.2520058548
"1012","CHN","NewHampshire",35785.7837695472
"1013","CHN","NewJersey",36638.6234008078
"1014","CHN","NewMexico",35168.9336278062
"1015","CHN","NewYork",36249.6490614371
"1016","CHN","NLD",124728.750571092
"1017","CHN","NorthCarolina",38009.4231007398
"1018","CHN","NorthDakota",32381.5634408294
"1019","CHN","Ohio",36146.2522508552
"1020","CHN","Oklahoma",36293.3475266095
"1021","CHN","Oregon",29766.9447872691
"1022","CHN","Pennsylvania",36499.06063192
"1023","CHN","POL",150982.701482902
"1024","CHN","PRT",81415.5888601501
"1025","CHN","RhodeIsland",36283.6777381455
"1026","CHN","ROU",168823.273188705
"1027","CHN","RoW",60386.0642371548
"1028","CHN","RUS",41548.9853930071
"1029","CHN","SouthCarolina",38424.7293978199
"1030","CHN","SouthDakota",33445.7950444194
"1031","CHN","SVK",202039.668917659
"1032","CHN","SVN",135244.135412639
"1033","CHN","SWE",99493.3892783725
"1034","CHN","Tennessee",37388.0253189532
"1035","CHN","Texas",37623.8376302852
"1036","CHN","TUR",47026.5070147366
"1037","CHN","TWN",5553.42450293603
"1038","CHN","Utah",32667.9242093501
"1039","CHN","Vermont",35439.3911383693
"1040","CHN","Virginia",37362.841072998
"1041","CHN","Washington",29304.8556477342
"1042","CHN","WestVirginia",36859.540056963
"1043","CHN","Wisconsin",34596.6201231821
"1044","CHN","Wyoming",32754.5776648343
"1045","Colorado","Alabama",1792.41807097105
"1046","Colorado","Alaska",3784.15641875915
"1047","Colorado","Arizona",927.243704614637
"1048","Colorado","Arkansas",1192.84014910344
"1049","Colorado","AUS",20017.2503454155
"1050","Colorado","AUT",36861.6937275251
"1051","Colorado","BEL",19522.2054680619
"1052","Colorado","BGR",37754.5675046972
"1053","Colorado","BRA",18501.6763958927
"1054","Colorado","California",1327.4739517486
"1055","Colorado","CAN",3464.52497569692
"1056","Colorado","CHN",33982.0854603235
"1057","Colorado","Colorado",103.821055929043
"1058","Colorado","Connecticut",2722.19511089891
"1059","Colorado","CYP",28298.0633233143
"1060","Colorado","CZE",55595.3898886898
"1061","Colorado","Delaware",2531.0567597462
"1062","Colorado","DEU",41083.4880174855
"1063","Colorado","DNK",29269.0216638171
"1064","Colorado","ESP",23830.9894168569
"1065","Colorado","EST",21801.4884366584
"1066","Colorado","FIN",30004.138116164
"1067","Colorado","Florida",2500.96900291022
"1068","Colorado","FRA",22024.1268792918
"1069","Colorado","GBR",17094.6746795327
"1070","Colorado","Georgia",2007.04339557561
"1071","Colorado","GRC",27131.5803179451
"1072","Colorado","Hawaii",5366.27806837773
"1073","Colorado","HUN",44746.9522847039
"1074","Colorado","Idaho",943.198614263871
"1075","Colorado","IDN",89159.8191698155
"1076","Colorado","Illinois",1433.14878094246
"1077","Colorado","IND",75202.3497270154
"1078","Colorado","Indiana",1609.54933033138
"1079","Colorado","Iowa",1036.49261006415
"1080","Colorado","IRL",26485.9217895706
"1081","Colorado","ITA",21129.9592080178
"1082","Colorado","JPN",13365.6148804181
"1083","Colorado","Kansas",718.458332628838
"1084","Colorado","Kentucky",1724.64559203402
"1085","Colorado","KOR",14902.6050293505
"1086","Colorado","Louisiana",1561.25561156084
"1087","Colorado","LTU",30650.694938616
"1088","Colorado","Maine",2951.83038419022
"1089","Colorado","Maryland",2426.38604005939
"1090","Colorado","Massachusetts",2835.07987312196
"1091","Colorado","MEX",3436.24696619544
"1092","Colorado","Michigan",1776.68322360222
"1093","Colorado","Minnesota",1133.79443813219
"1094","Colorado","Mississippi",1587.46481291536
"1095","Colorado","Missouri",1101.96924919522
"1096","Colorado","Montana",944.035067748702
"1097","Colorado","Nebraska",634.045408699464
"1098","Colorado","Nevada",991.970292946742
"1099","Colorado","NewHampshire",2817.07185906338
"1100","Colorado","NewJersey",2605.1958292604
"1101","Colorado","NewMexico",530.502751968041
"1102","Colorado","NewYork",2572.44620306629
"1103","Colorado","NLD",37247.7048526701
"1104","Colorado","NorthCarolina",2273.53429077902
"1105","Colorado","NorthDakota",986.348510818093
"1106","Colorado","Ohio",1897.74642690504
"1107","Colorado","Oklahoma",839.381707674851
"1108","Colorado","Oregon",1541.26799958542
"1109","Colorado","Pennsylvania",2375.54501650739
"1110","Colorado","POL",54669.953576438
"1111","Colorado","PRT",20193.9666899681
"1112","Colorado","RhodeIsland",2828.90303199327
"1113","Colorado","ROU",68383.0891185896
"1114","Colorado","RoW",38590.3632175896
"1115","Colorado","RUS",24042.6673089091
"1116","Colorado","SouthCarolina",2219.55130950809
"1117","Colorado","SouthDakota",704.384702092966
"1118","Colorado","SVK",73473.4052768703
"1119","Colorado","SVN",46909.907689043
"1120","Colorado","SWE",33757.6224971906
"1121","Colorado","Tennessee",1679.03970836194
"1122","Colorado","Texas",1153.61369570163
"1123","Colorado","TUR",21299.636078567
"1124","Colorado","TWN",20579.2053497688
